Flow ID,Source IP,Destination IP,Source Port,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min, Label
flow-006139,86.0.12.243,185.145.192.237,17838,80,0,07/07/2017 10:51:10 AM,670416.2363916921,24,23,1282,3482,946,25,181.15095869086048,127.2597506525684,363,47,742.8637282603072,222.80487977459376,4311.669319134371,0.5905588611074666,5037.2665014177355,405.42838027155017,12930.041153229708,6.463154599276544,17700.729448535025,9807.048324473331,139.4065753222895,34513.459566074634,111.49215017279023,16620.37815501424,702.6568560973066,256.1029658574451,11142.010426238105,261.1250804431108,0,0,0,0,220,132,14.27445079713994,29.31674846170064,57,731,118.86480427470089,136.651831819493,1770.005175589239,2,17,0,2,14,0,0,0,0.5809455233881151,264.99084960742573,336.93942957847975,84.21797345955095,0,0,0,0,0,0,15,3344,14,213,16384,32768,14,20,182.06514921106532,225.11916224320106,2523.8139939996468,0,4759.794946920951,103.7079584698377,2229.600202447744,0,Bot
flow-006140,148.51.242.61,120.56.172.116,50031,8080,6,07/07/2017 10:51:10 AM,149095.1098486051,10,12,1872,931,1150,35,517.2567615560196,51.2293872931409,729,36,539.8580385026708,64.85794673540913,20095.31426274915,10.07026960371766,10324.64114144368,1143.0502004945683,7908.122051167805,252.503492925589,24327.794692316325,5656.106926026389,1352.0154710571348,12341.607211289876,14.58909410356063,47740.61425214001,2375.356506108114,141.78855100989958,6910.253603553904,24.716155162358476,1,0,0,0,280,279,16.438293558731125,22.924061279616776,41,1405,351.88745993024565,127.52378596295179,4696.029792784273,0,2,1,3,9,0,0,0,2.0959240844975375,277.79267112998457,374.94560418396776,395.1476904645821,0,0,0,0,0,0,5,3092,1,1227,8192,8192,2,20,70.12305005866237,268.8835254329561,542.2772775030235,0,1686.7340364419,905.913688672001,13112.49133498367,0,BENIGN
flow-006141,103.82.58.100,84.84.17.178,64679,443,6,07/07/2017 10:51:10 AM,1362.9044753411958,12,3,2367,980,690,49,502.2470520060563,154.9211394674262,1490,20,388.82191400363433,208.59745058194684,131.9563183393459,52.3125155250337,1387.297146413809,2227.895124799182,17880.922088331114,51.33372091268073,50589.79585203727,1002.003198749392,33.702580526262736,43607.91922282182,498.4453104983252,7944.402344546204,2117.820702050953,60.412667368531125,27227.504617096136,139.68500917568582,1,0,0,0,344,24,47.20971582155575,30.331813825075663,54,1084,358.44302962528565,283.39726311960203,4571.795780199763,1,0,1,1,6,0,0,0,0.8965575167393998,255.97248990373686,446.3134758344691,463.28844462620475,0,0,0,0,0,0,19,167,2,2934,8192,2048,7,20,366.10029018711197,85.22944614123817,1881.524036240748,0,1714.2513890361554,618.0027859921107,7178.064544976473,0,BENIGN
flow-006142,22.86.166.65,171.163.68.22,48990,443,0,07/07/2017 10:51:11 AM,41305.59626677006,9,10,2762,3263,1125,38,643.2605300371685,28.3065966996621,49,33,180.1681622924224,119.81235145792057,34169.91737483723,39.56742441517179,18981.638407618793,1807.1152324504094,22079.87623213923,300.73823339086266,1822.8170078752948,302.6840030537,548.5759801357883,36414.87455332378,149.73668676966471,12966.8831493007,4467.616537667079,1450.0851757443982,14371.316997188558,396.86200009544194,0,0,0,0,80,160,11.835387994688253,34.537182036976986,32,1047,539.8718608881376,119.23132729939572,2755.574441116756,2,2,1,2,14,0,0,0,2.9876392697608924,408.2883383014597,410.20989304905464,579.9997140075322,0,0,0,0,0,0,13,3896,12,2620,4096,16384,6,20,719.3116694498494,263.50390416502404,2618.110647368569,0,102.09342505698493,1906.6120055071044,15135.057711434722,0,BENIGN
flow-006143,187.186.159.202,118.125.96.64,37858,443,0,07/07/2017 10:51:11 AM,277.3516911128664,1,1,876,2313,52,51,30.1730783963786,49.01372255419732,724,33,781.3643477742224,181.93170840372898,159.87953632492577,3799.5117927583624,367.66861624270626,2965.4854911092993,2057.719612683771,104.98040535167841,33193.44656170672,6638.893126585379,599.8694751890081,10809.740481891455,197.0064851234392,23030.23723840201,3730.452303738782,392.5402838509794,1333.24872322569,284.9125489847527,1,0,0,0,315,329,2.286178986673493,5.134875769221685,46,1394,106.4513833811693,85.55353142876743,1685.9373132696035,0,1,1,4,0,0,0,0,2.6283373677121835,665.3687722862176,455.12859939569086,169.8301037794953,0,0,0,0,0,0,16,3517,4,992,16384,1024,5,20,531.6454542936523,281.9036177368456,2646.6608769644367,0,3660.0449243479384,747.3975342243326,11468.768918930686,0,PortScan
flow-006144,155.129.75.113,117.23.51.120,31641,80,17,07/07/2017 10:51:12 AM,23058.249120285516,10,3,4956,1568,1164,32,553.901694245795,105.39847243651379,1410,35,737.1469946571249,48.620650938266195,23961.904321627393,23.61194975688653,18283.114863077644,2976.988521937925,19478.330718453763,216.60239476312432,74812.0642304195,3495.3764672884517,282.8373789009895,12987.669979929966,157.8930047603767,7583.1160161967155,2162.1477941455278,915.3265219465311,17982.051459135957,152.55306978202975,0,0,0,0,320,31,25.832102000115135,36.9992734748961,46,814,535.9845238316644,106.71617670698677,2416.3105188501145,1,2,0,2,13,0,0,0,2.4997340419999574,149.85246970427391,650.7889679159367,498.03068205857613,0,0,0,0,0,0,3,2170,13,2641,16384,4096,9,20,996.1009984021911,389.78307231375953,1081.4306110410344,0,2567.6188330073037,153.7614889048573,11847.319723971656,0,BENIGN
flow-006145,23.168.117.233,60.239.31.176,9119,21,17,07/07/2017 10:51:13 AM,86791.93080355642,3,4,1744,3628,175,36,458.25855441265105,186.95478272666477,607,30,393.05232608958136,230.43708666225828,40144.692742210005,78.54103996047306,146.29491445533895,1261.3488035747707,8592.788712374593,420.9013832001447,37245.50242772245,5235.57336222943,1193.9899260946486,9281.323332229927,431.86685485549987,55030.7594679734,1026.5830270281092,258.67856499171234,855.8166305853425,82.04169264196564,0,0,0,0,45,472,17.70541012683159,37.61144974316155,34,572,519.2196038005231,249.4917951760987,726.1028898276767,2,2,0,4,11,0,0,0,1.9815643327290533,634.6701701842344,664.0856708896216,416.1631653931608,0,0,0,0,0,0,9,506,8,317,2048,32768,10,20,49.25866781422494,332.5468507366787,1481.0181413973676,0,2717.9129632179006,4.406396629919707,19373.849912668917,0,BENIGN
flow-006146,166.208.173.236,26.132.110.105,17460,3389,6,07/07/2017 10:51:13 AM,154373.8153163792,2,20,1227,943,524,40,147.66950801874924,203.924922001476,409,29,599.6380735698223,162.66844944234145,39537.38680013682,55.949099241627195,1636.8867818806382,536.6394879375504,42453.00719589498,65.41379770271838,12736.924039013973,6886.124996351553,1104.7832739765447,16691.381787950348,109.8389949579776,72687.39766931202,444.3959947733721,1331.9833954008018,12661.45989474499,116.46780408189925,2,0,0,0,84,110,10.771952514076997,11.353617038499271,22,813,550.0488920340515,174.333812747396,4967.2810087322,0,0,1,3,11,0,0,0,2.5087292537665897,581.9106121715608,593.9011032019794,292.55974135311794,0,0,0,0,0,0,11,2983,4,2177,8192,1024,9,20,767.3040966730539,434.67445208156903,878.9723099900476,0,4621.672804782508,912.5415130060724,10856.72226765642,0,BENIGN
flow-006147,192.28.176.80,97.92.38.151,3663,22,17,07/07/2017 10:51:14 AM,6824.309356716447,1507,0,3537,2086,1445,46,36.278036347232074,8.339498897317599,876,24,329.68524904121557,216.29347409247666,227351.8544313084,2929.7001152146972,2715.711830118635,522.0206916693074,3658.4758573477798,371.4605606806717,110518.61746748726,1538.7895925333098,1603.5293583500738,5884.79559390365,486.47962931992987,17786.67269270934,645.4638767127691,444.15617958849947,26190.134681005762,281.90295500940834,2,0,0,0,118,216,26.98767280376941,21.139661436629655,63,1373,367.59695099780555,101.40097378624284,2079.8146362945895,2,476,14,3,84,0,0,0,2.8526476522836623,419.93314106776796,356.8686166709545,586.1921203810821,0,0,0,0,0,0,5,3825,5,2859,0,8192,14,20,374.67742011878227,323.7249087585413,875.3502439280827,0,1825.5122873387274,155.88764707588277,12262.478881862704,0,DoS Hulk
flow-006148,57.163.140.3,85.253.212.208,4842,21,0,07/07/2017 10:51:14 AM,39126.083427203754,14,23,1808,442,329,39,340.83357911695174,198.97624376683189,1378,29,729.1278156290751,7.164481588457583,16143.520490750287,8.968455268262803,9624.778734286805,1498.2176117342126,15145.632685222377,239.77625535098375,2507.5038912573777,8571.876395505335,1008.8874146808105,3893.5615262905058,120.37333077667716,7087.80809022369,1545.1759372718982,1253.4881506240088,3442.1693692816934,124.41437741023292,1,0,0,0,54,58,37.54136041662385,7.718838917390817,51,1298,199.46250851775602,158.98760529710694,378.0161130300214,2,0,1,2,6,0,0,0,1.174051127523732,138.07876451348878,589.8745942139858,89.92314137360351,0,0,0,0,0,0,11,2083,11,1201,2048,32768,9,20,191.75679895825803,402.59849945897076,1530.6397177272622,0,1533.979486127256,535.03373201061,18807.954504257094,0,BENIGN
flow-006149,73.168.142.108,22.7.249.149,31181,53,6,07/07/2017 10:51:14 AM,347392.1927727126,68,12,322,1085,886,35,58.936263550643666,96.01236877678214,1006,58,172.07128043553223,237.71089581018035,32387.734099264817,4.632643574281759,8141.8520129844355,765.3325448214184,41225.57695168856,296.8244006151138,94245.40055625272,2969.3484275042942,399.9920648552593,6251.219711883034,368.51117891824896,1647.3112002104385,5366.123228224693,37.692474860283156,5676.858721728695,358.00717422407547,1,0,0,0,531,195,14.00902669462604,2.233804790632895,34,801,203.76267019576835,261.6996893693184,4247.740944559539,15,18,1,0,22,0,0,0,0.8705534662621559,622.2097526958174,305.2403258119364,180.32776639020875,0,0,0,0,0,0,18,3301,8,153,16384,16384,9,20,804.3609494405387,195.702769840628,2287.661699215127,0,2586.435966231223,409.97926135078313,5875.064625409382,0,SSH-Patator
flow-006150,130.223.179.195,107.138.132.215,50591,22,17,07/07/2017 10:51:15 AM,3233.381321965669,330,0,2674,3101,595,45,49.2479790115081,9.919860099358154,1438,48,793.2246527901409,42.761422529876384,1357279.3139132988,1905.5489762054622,2747.3912867976874,879.5090044001615,2990.7317292283233,219.84542302047234,88905.56234008614,184.3017916825221,1617.0431259508618,3438.125200952606,325.7771319028501,74403.41117341767,2352.6599862754006,1258.1573147319596,3449.889755066056,5.76667262821573,1,0,0,0,60,160,18.28675695262824,11.9173019939345,34,1160,255.6036793270415,196.6894745422959,1921.496780382175,1,220,1,3,33,0,0,0,0.5757687828999751,187.8825253282367,454.3013926338402,324.41536235699584,0,0,0,0,0,0,19,1570,3,113,4,4096,4,20,651.4914574047954,194.74687394106954,2642.9377373423763,0,4738.572685223114,715.4987640667518,7891.466483687546,0,DoS Slowhttptest
flow-006151,157.118.126.65,146.195.163.79,27666,80,6,07/07/2017 10:51:16 AM,56425.58235599245,13,14,3154,3729,394,55,690.4593001699467,47.61642980577113,1022,21,303.1535904093228,280.18170985012165,3430.0045619427515,96.43234621628574,3680.956125201579,805.8623978323479,18356.48955440651,82.06296702271715,109256.57482046004,1217.3795918073813,1730.7129321937862,59604.05100002629,8.399621581812067,2060.3873707489497,122.08216091366367,1234.1749084997994,24212.369764695602,117.25430841295781,2,0,0,0,129,196,27.77051024527156,10.61803707765408,60,1002,435.80435896278044,270.9315263419119,2737.353337118656,0,1,1,0,19,0,0,0,0.6099178466470213,389.441295772073,181.0759108095437,284.19319304802247,0,0,0,0,0,0,8,619,3,349,8192,32768,8,20,538.5695240333143,239.57442065618406,166.4949512697533,0,342.38966165104523,407.3483628657435,5698.850898678674,0,BENIGN
flow-006152,13.226.216.71,109.185.103.18,47426,23,0,07/07/2017 10:51:16 AM,1143.3388967388523,994,0,366,2127,210,30,11.135234422503682,4.100032920449335,901,27,585.6693672406589,204.91087007348693,323772.3770286183,1070.3506515466202,2263.768186627928,475.65314321451393,25056.210398128937,299.614050656997,9929.632469759092,4327.414084915913,240.8874013475384,4690.929583411709,310.7397511035874,8881.934849720818,547.795333187658,1281.168677402224,9775.3954340421,365.7950013195095,1,0,0,0,182,385,22.524358117338355,17.545246770594265,38,530,376.2074835979966,219.87192028908535,4010.5731802479345,1,294,46,1,14,0,0,0,0.6095502359064502,616.4206266804755,564.5252060673142,345.5800082324,0,0,0,0,0,0,16,1805,12,1766,4,8192,7,20,349.07392336781305,136.7364413376434,1749.7709629173803,0,1938.150535243201,537.8715939054522,12533.77592170927,0,DoS Slowhttptest
flow-006153,167.173.214.35,185.242.135.33,55058,21,6,07/07/2017 10:51:16 AM,44267.54091372398,12,24,4032,1185,1164,46,686.6446428944417,294.453415665678,1196,30,95.51821714941333,49.06932246405691,9941.525484137697,98.98849028922596,24917.700884558468,199.28708850939637,18918.17329333356,32.992207436518484,34003.887535628026,982.7629066313281,1240.5102665074244,17975.699821633723,179.71264915756134,32695.837629288253,854.9902185515674,4.858911044557712,5156.095713009574,275.06927328704876,1,0,0,0,60,234,23.200969619641032,34.39854134986887,56,843,375.05932862908486,59.52941198916543,1490.1255923785614,1,1,1,2,9,0,0,0,0.7174489326002524,526.8594727006912,524.6058335387438,432.29578444282697,0,0,0,0,0,0,3,1740,9,2048,2048,16384,12,20,902.7352503584734,177.74463402720565,1496.5183304867753,0,3168.028313511943,1564.207398895015,12585.09177847397,0,BENIGN
flow-006154,178.62.78.140,186.123.147.211,61384,21,0,07/07/2017 10:51:17 AM,24731.902855304248,1316,0,1643,3645,1479,27,41.92068441970649,3.6116717910856586,697,23,55.68361765146915,286.93377409741873,120288.50938232621,1688.5787755899726,688.8789230006626,2834.71960049557,6055.855511906682,116.42312478363503,120931.43543612002,1710.6466832360693,1243.3945662458354,11361.914469831969,271.7181435644472,74535.29233663612,10109.70161071278,1281.484589430895,4561.3193838861325,115.35552057169052,1,0,0,0,114,371,22.712682605903446,23.615476272347028,54,804,424.0523773818523,91.57220180726128,3075.740553072317,1,481,45,2,53,0,0,0,1.3871204991158363,272.81347494982583,200.87105406730706,318.1737950499969,0,0,0,0,0,0,8,2946,1,1656,1,16384,1,20,38.08686564161423,207.98001261217115,1931.117938878547,0,3638.9428982919553,1403.7753822288387,19091.733546562104,0,DoS Hulk
flow-006155,15.123.236.88,57.200.213.132,25562,23,17,07/07/2017 10:51:18 AM,1074325.5056319996,36,15,3200,3352,547,48,590.6605033761102,291.6629331991048,797,39,141.20549211147136,57.80314225121549,45420.599877604946,16.44768929896708,1809.6689009907232,2652.013492450465,38997.9608236986,173.58883978035038,30879.696526815238,163.11359306935753,62.445470838945916,13539.534288634553,100.11516418943684,122794.30523286106,5600.330356533533,800.3060543869344,1152.9409656023147,265.4452642125496,2,0,0,0,376,324,22.404484706544615,21.39387899527383,60,589,343.6959025993275,231.6828237998715,2055.7428910667604,14,18,1,3,32,0,0,0,1.8348716126000442,330.0041177015924,270.43398400265676,535.9933067818195,0,0,0,0,0,0,4,3183,2,1657,8192,2048,7,20,302.02724640350556,474.9005641582682,545.2195546689826,0,2568.7597588319304,1499.1011886958267,17277.956538538303,0,Bot
flow-006156,162.33.195.165,165.53.96.160,18252,3389,0,07/07/2017 10:51:18 AM,16738.438778119544,3,5,1308,1610,608,56,377.67045447634376,146.22022183437673,1424,41,496.7170891411152,177.55086412774696,37640.52157139881,19.974843436753922,11292.53956841143,2903.6815322109346,7450.320515571963,389.86837253289343,8592.02972288542,624.2065658960103,1065.002882482678,6653.022268643455,182.24689133416007,2350.5377836469684,1401.678084764116,61.20752564150189,5025.647678702522,324.0276604702432,2,0,0,0,170,342,6.058243667191923,20.29762279465373,59,1364,518.583554893411,186.47771277385863,1227.7783036978126,0,0,0,3,17,0,0,0,1.1575400309153836,240.81175100671302,646.5436255565589,368.6407730905327,0,0,0,0,0,0,17,2335,11,1668,32768,1024,1,20,240.8012600083288,411.5313997664233,2157.9950814055733,0,3171.2891798884807,1950.751649192485,9743.327126982695,0,BENIGN
flow-006157,69.120.65.124,110.203.45.97,63889,21,0,07/07/2017 10:51:19 AM,11468.488089779492,1963,0,1763,2529,1045,41,3.4315381240237497,4.470182053004471,404,32,313.0663167877679,226.92609842313263,4559071.22202503,2690.5021270178618,683.9236655758165,2581.428266160742,36176.03577311427,158.33669662916176,95934.46409206277,8227.075317242641,679.6531535785825,44237.912961612565,369.8309464726616,33649.33460926856,6835.034906531366,805.2085347702997,8300.835820014128,77.67731735526056,2,0,0,0,126,236,4.274583256123075,6.888935156065045,27,915,391.49070169623263,285.00865053678365,1419.0158262275168,1,236,15,4,10,0,0,0,0.6272996488592273,512.1214722720451,219.7965428312641,419.065771456327,0,0,0,0,0,0,12,3073,1,448,0,16384,8,20,766.9783834209045,201.30680964137164,1355.404769538359,0,650.6048665238145,1521.5959463557754,1459.9923962182716,0,DoS GoldenEye
flow-006158,144.53.61.118,48.76.173.31,12457,8080,17,07/07/2017 10:51:19 AM,7404.742406730834,1073,0,2688,1392,1078,42,30.11670163015584,3.727344532817799,405,38,288.2838843498929,272.65429851684416,4205338.864235449,2442.012352444204,1966.0121648712488,2258.0579305497013,20525.1330144307,238.55727715475734,36616.02044327366,2854.876137518842,1730.974431783959,21662.39018593425,350.4872498831877,14710.53623244055,1014.6762413141468,148.95809357586958,3670.320458783875,136.27104246668625,1,0,0,0,162,357,29.75877701157012,28.97095593221777,38,839,292.8215020507308,283.76758988114034,2663.657709036267,1,246,48,4,31,0,0,0,0.7425072677006185,258.74859066984027,395.1419687427824,510.8617395130988,0,0,0,0,0,0,1,2044,1,974,4,32768,1,20,530.2304730612418,100.34670578503113,2355.559550921609,0,3338.0243799276172,814.7818900795556,18351.561701717637,0,DDoS
flow-006159,40.178.106.46,88.221.26.164,25729,21,0,07/07/2017 10:51:19 AM,41501.73039039972,4,14,1222,2096,633,33,748.4913361276034,127.9905423106955,313,38,441.6388332520529,154.90002586131342,32904.57179113832,93.56284216305747,1429.9539077816864,1375.2363510936414,55827.421276171124,483.64597290784457,204179.09617378423,935.0992728568276,1883.1736391874529,6648.220596497437,196.48640267252048,81621.29922594054,197.18183191339375,714.5011639377171,9626.491092449614,38.41979083580487,2,0,0,0,40,264,16.265458649588474,6.820996212455334,52,1357,322.7638480350175,276.1169616303481,1895.6579052287468,1,1,0,2,2,0,0,0,1.685997133068851,628.4649493218801,167.2761620456206,389.10843075952386,0,0,0,0,0,0,7,929,5,2908,8192,8192,6,20,912.1260353992118,425.52420976213546,322.5303914009018,0,1030.7855692325402,1324.2226294818245,3637.3031149392027,0,BENIGN
flow-006160,170.2.169.90,79.88.17.199,26683,80,0,07/07/2017 10:51:20 AM,402.5202770636934,1,0,3272,177,45,59,37.51392882520443,135.84997822268147,1481,55,657.8614229176433,167.6827705535369,824.0385267529332,7719.990809196752,1411.9238988970808,782.2721972497737,22939.63671951543,294.6174871247139,14277.876071185134,10384.244733732527,581.3646588168293,13633.322331515321,230.7893951670762,34701.244161811264,783.9322196454697,1444.2766478617011,1499.589242813939,158.38415675055592,1,0,0,0,66,80,6.126442671164204,5.891071331606173,48,1458,400.4621967643057,236.49572237341505,2798.774560520334,0,1,1,1,0,0,0,0,1.9617166243393211,405.60524170375305,611.3420705930539,487.387251621585,0,0,0,0,0,0,14,1186,10,1799,65535,32768,5,20,139.96671751445032,191.32287528900284,659.0398556045786,0,2841.214778805262,904.6453406262076,5758.614076011406,0,PortScan
flow-006161,192.127.202.14,24.248.132.148,51323,21,17,07/07/2017 10:51:21 AM,10438.779342071542,1703,0,1088,625,1149,36,21.342082939339043,6.59194392362262,96,21,222.17602833639458,117.98490778766306,1635385.3510398753,2785.817272029651,7257.3290559016,1993.9559620732136,3813.7629238865266,32.821624587445086,21689.922752806415,12526.476409964655,317.91039444188465,12567.230582946364,146.84351551969888,11137.042656709147,776.3972329291571,1173.00446376913,775.3150741325676,232.29914808072118,1,0,0,0,405,207,18.509457322358145,6.260345853485937,29,1357,485.0284469249608,166.81942219728273,4797.565140307649,1,256,4,4,48,0,0,0,2.530065220383038,288.1488143709046,366.7909960899994,181.73274667198146,0,0,0,0,0,0,6,3536,13,2325,4,32768,6,20,407.19577537449214,491.40362340363487,2911.673470484905,0,3549.9814805222973,772.9942857196596,2150.998820599416,0,DoS Hulk
